"address","borough","zipcode","lon","lat","risk1"
"322 EAST 90 STREET","MN",10128,-73.9487,40.7797,0
"322 EAST 93 STREET","MN",10128,-73.9474,40.7816,0
"322 EAST 94 STREET","MN",10128,-73.947,40.7822,0
"322 ELDERT STREET","BK",11237,-73.9065,40.6931,0
"322 JEFFERSON STREET","BK",11237,-73.9254,40.7048,0
"322 LINDEN BOULEVARD","BK",11226,-73.9472,40.6525,0
"322 NEW YORK AVENUE","BK",11213,-73.9481,40.6686,0
"322 OVINGTON AVENUE","BK",11209,-74.0258,40.6344,1
"322 PLEASANT AVENUE","MN",10035,-73.9322,40.7958,0
"322 PROSPECT AVENUE","BK",11215,-73.9879,40.6622,0
"322 ROCKAWAY PARKWAY","BK",11212,-73.9188,40.6595,0
"322 RODNEY STREET","BK",11211,-73.9559,40.709,0
"322 STANHOPE STREET","BK",11237,-73.9179,40.703,0
"322 WEST 101 STREET","MN",10025,-73.9718,40.7986,0
"322 WEST 104 STREET","MN",10025,-73.9707,40.8006,1
"322 WEST 11 STREET","MN",10014,-74.0073,40.7355,0
"322 WEST 117 STREET","MN",10026,-73.9562,40.8055,0
"322 WEST 47 STREET","MN",10036,-73.9888,40.7607,0
"322 WEST 49 STREET","MN",10019,-73.988,40.762,0
"322 WEST 57 STREET","MN",10019,-73.9842,40.7668,0
"322 WEST 77 STREET","MN",10024,-73.9832,40.7832,0
"322 WEST 88 STREET","MN",10024,-73.9781,40.7905,0
"322 WEST 89 STREET","MN",10024,-73.9777,40.7911,0
"322 WEST 90 STREET","MN",10024,-73.9772,40.7917,0
"3220 AVENUE H","BK",11210,-73.9449,40.6315,0
"3220 BRONX BOULEVARD","BX",10467,-73.8701,40.8721,0
"3220 DECATUR AVENUE","BX",10467,-73.8749,40.8743,0
"3220 HOLLAND AVENUE","BX",10467,-73.865,40.8721,0
"3220 NETHERLAND AVENUE","BX",10463,-73.9111,40.8845,0
"3220 PERRY AVENUE","BX",10467,-73.8765,40.8752,0
"3220 RADCLIFF AVENUE","BX",10469,-73.8601,40.8721,0
"3220 VICTORY BOULEVARD","SI",10314,-74.1668,40.6063,0
"3221 3 AVENUE","BX",10451,-73.9093,40.8237,1
"3221 EMMONS AVENUE","BK",11235,-73.9317,40.5848,0
"3222 BRONX BOULEVARD","BX",10467,-73.8701,40.8722,0
"3223 GLENWOOD ROAD","BK",11210,-73.9452,40.6344,0
"3224 BRONX BOULEVARD","BX",10467,-73.8701,40.8723,0
"3224 GRAND CONCOURSE","BX",10458,-73.8846,40.8775,0
"3224 RADCLIFF AVENUE","BX",10469,-73.8601,40.8722,0
"3225 BAINBRIDGE AVENUE","BX",10467,-73.88,40.8765,0
"3225 JOHNSON AVENUE","BX",10463,-73.9107,40.8843,0
"3225 OLINVILLE AVENUE","BX",10467,-73.8686,40.8722,0
"3225 PARKSIDE PLACE","BX",10467,-73.8745,40.8742,0
"3226 BRONXWOOD AVENUE","BX",10469,-73.861,40.8723,1
"323 2 AVENUE","MN",10003,-73.9832,40.7354,0
"323 2 STREET","BK",11215,-73.9837,40.6741,0
"323 3 STREET","BK",11215,-73.9845,40.6736,0
"323 68 STREET","BK",11220,-74.0249,40.6363,1
"323 82 STREET","BK",11209,-74.029,40.6264,0
"323 86 STREET","BK",11209,-74.0301,40.6236,0
"323 BROOME STREET","MN",10002,-73.9936,40.719,1
"323 CHAUNCEY STREET","BK",11233,-73.9214,40.6816,0
"323 COURT STREET","BK",11231,-73.9952,40.6831,1
"323 DAHILL ROAD","BK",11218,-73.9796,40.6395,0
"323 E MOSHOLU PARKWAY N","BX",10467,-73.8801,40.872,0
"323 EAST 10 STREET","MN",10009,-73.9808,40.7275,0
"323 EAST 108 STREET","MN",10029,-73.94,40.7915,0
"323 EAST 12 STREET","MN",10003,-73.9847,40.7307,0
"323 EAST 14 STREET","MN",10003,-73.9838,40.7322,0
"323 EAST 46 STREET","BK",11203,-73.9342,40.654,0
"323 EAST 78 STREET","MN",10075,-73.9542,40.7723,0
"323 EAST 83 STREET","MN",10028,-73.9517,40.7756,0
"323 EAST 85 STREET","MN",10028,-73.951,40.7769,0
"323 EAST 9 STREET","MN",10003,-73.986,40.7289,0
"323 EAST 9 STREET","BK",11218,-73.9699,40.6407,0
"323 EAST 90 STREET","MN",10128,-73.9485,40.7801,0
"323 EAST 92 STREET","MN",10128,-73.9476,40.7814,0
"323 EAST GUN HILL ROAD","BX",10467,-73.8737,40.8792,0
"323 FILLMORE STREET","SI",10301,-74.0989,40.6434,1
"323 KNICKERBOCKER AVENUE","BK",11237,-73.9226,40.7015,1
"323 LINCOLN PLACE","BK",11238,-73.9653,40.6735,0
"323 LINCOLN ROAD","BK",11225,-73.952,40.6617,0
"323 MALCOLM X BOULEVARD","BK",11233,-73.9283,40.6807,1
"323 MARINE AVENUE","BK",11209,-74.0336,40.6148,0
"323 MARTENSE STREET","BK",11226,-73.9483,40.652,0
"323 MELROSE STREET","BK",11237,-73.9287,40.7034,0
"323 MENAHAN STREET","BK",11237,-73.9151,40.7005,0
"323 PUTNAM AVENUE","BK",11216,-73.9488,40.6844,0
"323 SCHERMERHORN STREET","BK",11217,-73.9814,40.6874,0
"323 STAGG STREET","BK",11206,-73.9361,40.7104,1
"323 STANHOPE STREET","BK",11237,-73.9184,40.7032,1
"323 WEST 11 STREET","MN",10014,-74.0075,40.7358,0
"323 WEST 14 STREET","MN",10014,-74.0036,40.7405,0
"323 WEST 30 STREET","MN",10001,-73.9963,40.7503,0
"323 WEST 4 STREET","MN",10014,-74.0037,40.7378,0
"323 WEST 42 STREET","MN",10036,-73.9908,40.7579,0
"323 WEST 47 STREET","MN",10036,-73.9885,40.7611,0
"323 WEST 75 STREET","MN",10023,-73.984,40.7824,0
"323 WEST 76 STREET","MN",10023,-73.9835,40.783,0
"323 WEST 80 STREET","MN",10024,-73.9816,40.7856,0
"323 WEST 82 STREET","MN",10024,-73.9806,40.7869,0
"323 WEST 83 STREET","MN",10024,-73.9802,40.7876,0
"323 WEST 86 STREET","MN",10024,-73.9789,40.7896,0
"323 WEST 96 STREET","MN",10025,-73.9742,40.796,0
"3230 CRUGER AVENUE","BX",10467,-73.8658,40.8724,0
"3230 STEUBEN AVENUE","BX",10467,-73.8813,40.8777,0
"3231 OLINVILLE AVENUE","BX",10467,-73.8686,40.8724,1
"3232 HULL AVENUE","BX",10467,-73.8755,40.875,0
"3235 FULTON STREET","BK",11208,-73.8758,40.6829,1
"3235 GRAND CONCOURSE","BX",10468,-73.8859,40.8777,0
"3235 HULL AVENUE","BX",10467,-73.8759,40.8751,0
"3235 PARKSIDE PLACE","BX",10467,-73.8743,40.8746,0
"323A EAST 89 STREET","MN",10128,-73.9488,40.7794,0
"324 12 STREET","BK",11215,-73.9864,40.6664,0
"324 2 AVENUE","MN",10003,-73.9825,40.7351,0
"324 58 STREET","BK",11220,-74.0189,40.6427,0
"324 7 AVENUE","BK",11215,-73.9816,40.6673,0
"324 91 STREET","BK",11209,-74.0318,40.6198,0
"324 92 STREET","BK",11209,-74.0321,40.619,0
"324 BRADFORD STREET","BK",11207,-73.8921,40.671,0
"324 CENTRAL AVENUE","BK",11221,-73.9208,40.6953,1
"324 CHAUNCEY STREET","BK",11233,-73.9194,40.6813,0
"324 EAST 109 STREET","MN",10029,-73.94,40.7919,0
"324 EAST 13 STREET","MN",10003,-73.9844,40.731,0
"324 EAST 14 STREET","MN",10003,-73.9841,40.7317,0
"324 EAST 31 STREET","BK",11226,-73.948,40.6426,0
"324 EAST 34 STREET","MN",10016,-73.9748,40.744,0
"324 EAST 35 STREET","MN",10016,-73.9742,40.7447,0
"324 EAST 48 STREET","MN",10017,-73.9684,40.753,0
"324 EAST 52 STREET","MN",10022,-73.9666,40.7555,0
"324 EAST 59 STREET","MN",10022,-73.9633,40.7599,0
"324 EAST 6 STREET","MN",10003,-73.9875,40.7267,0
"324 EAST 73 STREET","MN",10021,-73.9567,40.7687,0
"324 EAST 74 STREET","MN",10021,-73.9566,40.7695,0
"324 EAST 77 STREET","MN",10075,-73.9552,40.7714,0
"324 EAST 83 STREET","MN",10028,-73.952,40.7752,0
"324 EAST 85 STREET","MN",10028,-73.9513,40.7766,0
"324 EAST 89 STREET","MN",10128,-73.9491,40.779,0
"324 EAST 90 STREET","MN",10128,-73.9486,40.7797,0
"324 EAST 93 STREET","MN",10128,-73.9473,40.7816,0
"324 EAST 94 STREET","MN",10128,-73.9469,40.7822,0
"324 GRAND AVENUE","BK",11238,-73.9627,40.6866,0
"324 HARMAN STREET","BK",11237,-73.9181,40.7003,0
"324 LIVINGSTON STREET","BK",11217,-73.9819,40.6879,1
"324 MELROSE STREET","BK",11237,-73.9283,40.7031,0
"324 MONTGOMERY STREET","BK",11225,-73.954,40.6653,0
"324 NEW YORK AVENUE","BK",11213,-73.9481,40.6685,0
"324 PARK PLACE","BK",11238,-73.9672,40.6761,0
"324 PEARL STREET","MN",10038,-74.0018,40.709,0
"324 PLEASANT AVENUE","MN",10035,-73.9321,40.7959,0
"324 POWERS AVENUE","BX",10454,-73.9122,40.8074,0
"324 PROSPECT AVENUE","BK",11215,-73.9878,40.6622,0
"324 ROEBLING STREET","BK",11211,-73.9612,40.7086,0
"324 SOUTH 4 STREET","BK",11211,-73.9552,40.7088,0
"324 STOCKHOLM STREET","BK",11237,-73.9187,40.7033,0
"324 WEST 125 STREET","MN",10027,-73.9524,40.8104,0
"324 WEST 14 STREET","MN",10014,-74.0039,40.74,1
"324 WEST 30 STREET","MN",10001,-73.9969,40.75,0
"324 WEST 43 STREET","MN",10036,-73.9906,40.7582,0
"324 WEST 47 STREET","MN",10036,-73.9889,40.7608,0
"324 WEST 49 STREET","MN",10019,-73.9881,40.7621,0
"324 WEST 77 STREET","MN",10024,-73.9833,40.7833,0
"324 WEST 84 STREET","MN",10024,-73.98,40.7878,0
"324 WEST 87 STREET","MN",10024,-73.9786,40.7898,0
"324 WEST 96 STREET","MN",10025,-73.9745,40.7955,0
"3240 HENRY HUDSON PKWY E","BX",10463,-73.9127,40.8851,0
"3240 KINGSBRIDGE AVENUE","BX",10463,-73.9042,40.8818,0
"3240 RIVERDALE AVENUE","BX",10463,-73.9075,40.8832,0
"3240 VICTORY BOULEVARD","SI",10314,-74.1684,40.6058,0
"3241 PERRY AVENUE","BX",10467,-73.8767,40.8757,1
"3242 DECATUR AVENUE","BX",10467,-73.8744,40.8751,0
"3242 MIDDLETOWN ROAD","BX",10465,-73.8225,40.8472,1
"3245 PERRY AVENUE","BX",10467,-73.8766,40.8758,0
"3246 KINGSBRIDGE AVENUE","BX",10463,-73.9041,40.8819,0
"325 1 STREET","BK",11215,-73.9816,40.6739,0
"325 3 AVENUE","MN",10010,-73.9822,40.7396,0
"325 3 STREET","BK",11215,-73.9844,40.6736,0
"325 44 STREET","BK",11220,-74.0103,40.6509,1
"325 52 STREET","BK",11220,-74.015,40.6464,0
"325 68 STREET","BK",11220,-74.0248,40.6363,0
"325 76 STREET","BK",11209,-74.0272,40.6308,0
"325 82 STREET","BK",11209,-74.0289,40.6264,0
"325 86 STREET","BK",11209,-74.0301,40.6236,0
"325 BROOME STREET","MN",10002,-73.9937,40.719,0
"325 CLINTON AVENUE","BK",11205,-73.9673,40.6883,0
"325 CYPRESS AVENUE","BX",10454,-73.9134,40.8079,0
"325 EAST 10 STREET","MN",10009,-73.9807,40.7274,0
"325 EAST 101 STREET","MN",10029,-73.9433,40.7871,0
"325 EAST 109 STREET","MN",10029,-73.9397,40.7923,0
"325 EAST 115 STREET","MN",10029,-73.9369,40.796,0
"325 EAST 163 STREET","BX",10451,-73.9155,40.8268,0
"325 EAST 176 STREET","BX",10457,-73.9028,40.8479,0
"325 EAST 194 STREET","BX",10458,-73.8914,40.8644,0
"325 EAST 198 STREET","BX",10458,-73.887,40.8679,0
"325 EAST 201 STREET","BX",10458,-73.8828,40.8705,0
"325 EAST 206 STREET","BX",10467,-73.8776,40.8751,0
"325 EAST 41 STREET","MN",10017,-73.9717,40.749,0
"325 EAST 45 STREET","MN",10017,-73.9692,40.7513,0
"325 EAST 48 STREET","MN",10017,-73.9681,40.7533,0
"325 EAST 64 STREET","MN",10065,-73.9609,40.7635,0
"325 EAST 78 STREET","MN",10075,-73.9541,40.7723,0
"325 EAST 79 STREET","MN",10075,-73.9535,40.773,0
"325 EAST 8 STREET","MN",10009,-73.9793,40.7253,0
"325 EAST 80 STREET","MN",10075,-73.9531,40.7736,0
"325 EAST 82 STREET","MN",10028,-73.9524,40.775,0
"325 EAST 83 STREET","MN",10028,-73.9516,40.7755,0
"325 EAST 88 STREET","MN",10128,-73.9494,40.7788,0
"325 EAST 89 STREET","MN",10128,-73.9487,40.7794,0
"325 EAST 90 STREET","MN",10128,-73.9484,40.7801,0
"325 EAST 92 STREET","MN",10128,-73.9475,40.7813,0
"325 EAST 93 STREET","MN",10128,-73.9471,40.782,0
"325 EAST HOUSTON STREET","MN",10002,-73.9828,40.7208,0
"325 GRAHAM AVENUE","BK",11211,-73.9446,40.714,0
"325 JEFFERSON AVENUE","BK",11216,-73.9449,40.6841,0
"325 KNICKERBOCKER AVENUE","BK",11237,-73.9225,40.7015,1
"325 LENOX AVENUE","MN",10027,-73.9452,40.8088,0
"325 MARINE AVENUE","BK",11209,-74.0334,40.6147,0
"325 MELROSE STREET","BK",11237,-73.9287,40.7034,1
"325 MENAHAN STREET","BK",11237,-73.9151,40.7006,0
"325 NORTH END AVENUE","MN",10282,-74.015,40.717,0
"325 PLEASANT AVENUE","MN",10035,-73.9328,40.796,0
"325 RIVERSIDE DRIVE","MN",10025,-73.9704,40.8013,0
"325 STANHOPE STREET","BK",11237,-73.9183,40.7032,0
"325 STOCKHOLM STREET","BK",11237,-73.9191,40.7036,0
"325 SUMPTER STREET","BK",11233,-73.9119,40.6811,0
"325 WARREN STREET","BK",11201,-73.9908,40.6855,0
"325 WEST 100 STREET","MN",10025,-73.9724,40.7985,0
"325 WEST 108 STREET","MN",10025,-73.9683,40.8035,1
"325 WEST 30 STREET","MN",10001,-73.9964,40.7504,0
"325 WEST 4 STREET","MN",10014,-74.0036,40.7378,0
"325 WEST 42 STREET","MN",10036,-73.9909,40.758,0
"325 WEST 45 STREET","MN",10036,-73.9896,40.7599,0
"325 WEST 57 STREET","MN",10019,-73.9839,40.7675,0
"325 WEST 71 STREET","MN",10023,-73.9857,40.7797,0
"325 WEST 77 STREET","MN",10024,-73.983,40.7836,0
"325 WEST 87 STREET","MN",10024,-73.9784,40.7902,0
"325 WEST 89 STREET","MN",10024,-73.9776,40.7915,0
"325 WEST 93 STREET","MN",10025,-73.9757,40.794,0
"325 WEST END AVENUE","MN",10023,-73.9833,40.7821,0
"3250 CONEY ISLAND AVENUE","BK",11235,-73.9599,40.5771,0
"3250 PERRY AVENUE","BX",10467,-73.876,40.8757,0
"3255 RANDALL AVENUE","BX",10465,-73.8143,40.8301,0
"3255 SHORE PARKWAY","BK",11235,-73.9553,40.5859,0
"326 100 STREET","BK",11209,-74.0347,40.6131,0
"326 12 STREET","BK",11215,-73.9863,40.6664,0
"326 21 STREET","BK",11215,-73.9905,40.6593,1
"326 61 STREET","BK",11220,-74.0207,40.641,0
"326 AUDUBON AVENUE","MN",10033,-73.9324,40.849,0
"326 BAY RIDGE AVENUE","BK",11220,-74.0254,40.6352,0
"326 COVERT STREET","BK",11237,-73.9053,40.6931,0
"326 EAST 100 STREET","MN",10029,-73.9438,40.7859,0
"326 EAST 109 STREET","MN",10029,-73.9399,40.7918,0
"326 EAST 11 STREET","MN",10003,-73.9851,40.7296,0
"326 EAST 116 STREET","MN",10029,-73.9367,40.7962,0
"326 EAST 117 STREET","MN",10035,-73.9362,40.797,0
"326 EAST 13 STREET","MN",10003,-73.9844,40.7309,0
"326 EAST 19 STREET","MN",10003,-73.9818,40.7348,0
"326 EAST 201 STREET","BX",10458,-73.8834,40.8701,0
"326 EAST 25 STREET","MN",10010,-73.9788,40.7384,0
"326 EAST 34 STREET","MN",10016,-73.9747,40.744,0
"326 EAST 53 STREET","MN",10022,-73.9663,40.7562,0
"326 EAST 58 STREET","MN",10022,-73.9637,40.7593,0
"326 EAST 6 STREET","MN",10003,-73.9874,40.7267,0
"326 EAST 61 STREET","MN",10065,-73.9622,40.7611,0
"326 EAST 65 STREET","MN",10065,-73.9607,40.7637,0
"326 EAST 66 STREET","MN",10065,-73.9602,40.7643,0
"326 EAST 70 STREET","MN",10021,-73.9582,40.7668,0
"326 EAST 73 STREET","MN",10021,-73.9566,40.7687,0
"326 EAST 74 STREET","MN",10021,-73.9566,40.7695,0
"326 EAST 81 STREET","MN",10028,-73.9532,40.774,0
"326 EAST 82 STREET","MN",10028,-73.9525,40.7746,0
"326 EAST 83 STREET","MN",10028,-73.9518,40.7751,0
"326 EAST 84 STREET","MN",10028,-73.9518,40.7759,0
"326 EAST 85 STREET","MN",10028,-73.9512,40.7765,0
"326 EAST 89 STREET","MN",10128,-73.949,40.779,0
"326 EAST 90 STREET","MN",10128,-73.9486,40.7796,0
"326 EAST 91 STREET","MN",10128,-73.9482,40.7803,0
"326 FT WASHINGTON AVENUE","MN",10033,-73.9398,40.8462,0
"326 HARMAN STREET","BK",11237,-73.918,40.7003,0
"326 LINCOLN PLACE","BK",11238,-73.9653,40.6731,0
"326 OVINGTON AVENUE","BK",11209,-74.0257,40.6343,1
"326 PROSPECT AVENUE","BK",11215,-73.9877,40.6621,1
"326 SACKETT STREET","BK",11231,-73.995,40.6826,0
"326 SOUTH 1 STREET","BK",11211,-73.9539,40.7109,0
"326 ST JOHNS PLACE","BK",11238,-73.9667,40.6741,0
"326 STARR STREET","BK",11237,-73.9205,40.7074,1
"326 STOCKHOLM STREET","BK",11237,-73.9186,40.7034,1
"326 THROOP AVENUE","BK",11206,-73.9433,40.6932,1
"326 VAN BRUNT STREET","BK",11231,-74.0115,40.6789,1
"326 WEST 11 STREET","MN",10014,-74.0074,40.7354,0
"326 WEST 19 STREET","MN",10011,-74.0016,40.7432,0
"326 WEST 23 STREET","MN",10011,-73.9996,40.7455,0
"326 WEST 47 STREET","MN",10036,-73.989,40.7608,0
"326 WEST 49 STREET","MN",10019,-73.9882,40.7621,0
"326 WEST 76 STREET","MN",10023,-73.9839,40.7827,0
"326 WEST 77 STREET","MN",10024,-73.9834,40.7833,0
"326 WEST 83 STREET","MN",10024,-73.9806,40.7872,0
"326 WEST 89 STREET","MN",10024,-73.9778,40.7911,0
"3260 CONEY ISLAND AVENUE","BK",11235,-73.9599,40.5765,0
"3260 NETHERLAND AVENUE","BX",10463,-73.9107,40.8852,0
"3260 PERRY AVENUE","BX",10467,-73.8758,40.876,0
"3264 DECATUR AVENUE","BX",10467,-73.8739,40.8757,0
"3265 BAINBRIDGE AVENUE","BX",10467,-73.88,40.8774,0
"327 43 STREET","BK",11232,-74.0097,40.6514,1
"327 82 STREET","BK",11209,-74.0288,40.6264,0
"327 BEEKMAN AVENUE","BX",10454,-73.9143,40.8085,0
"327 CENTRAL PARK WEST","MN",10025,-73.9666,40.7897,0
"327 COURT STREET","BK",11231,-73.9954,40.6829,0
"327 EAST 10 STREET","MN",10009,-73.9806,40.7274,0
"327 EAST 100 STREET","MN",10029,-73.9432,40.7864,0
"327 EAST 108 STREET","MN",10029,-73.9398,40.7915,0
"327 EAST 12 STREET","MN",10003,-73.9846,40.7307,0
"327 EAST 14 STREET","MN",10003,-73.9836,40.7321,0
"327 EAST 158 STREET","BX",10451,-73.9168,40.823,1
"327 EAST 19 STREET","BK",11226,-73.9604,40.6421,0
"327 EAST 34 STREET","MN",10016,-73.9745,40.7445,0
"327 EAST 5 STREET","MN",10003,-73.9876,40.7265,0
"327 EAST 75 STREET","MN",10021,-73.9555,40.7704,0
"327 EAST 8 STREET","MN",10009,-73.9792,40.7252,0
"327 EAST 83 STREET","MN",10028,-73.9516,40.7755,0
"327 EAST 88 STREET","MN",10128,-73.9493,40.7788,0
"327 EAST 89 STREET","MN",10128,-73.9487,40.7794,0
"327 EAST 90 STREET","MN",10128,-73.9482,40.78,0
"327 EASTERN PARKWAY","BK",11238,-73.958,40.6712,0
"327 HENRY STREET","BK",11201,-73.9961,40.6903,0
"327 KOSCIUSZKO STREET","BK",11221,-73.9418,40.6919,0
"327 MANHATTAN AVENUE","BK",11211,-73.9464,40.7152,0
"327 MELROSE STREET","BK",11237,-73.9286,40.7035,0
"327 MENAHAN STREET","BK",11237,-73.915,40.7006,1
"327 MILFORD STREET","BK",11208,-73.876,40.6712,1
"327 PLEASANT AVENUE","MN",10035,-73.9327,40.7961,1
"327 ST NICHOLAS AVENUE","MN",10027,-73.9521,40.8119,0
"327 STERLING PLACE","BK",11238,-73.9671,40.6757,0
"327 WARREN STREET","BK",11201,-73.9907,40.6855,0
"327 WEST 14 STREET","MN",10014,-74.0037,40.7406,0
"327 WEST 18 STREET","MN",10011,-74.0018,40.743,0
"327 WEST 21 STREET","MN",10011,-74.0007,40.7448,0
"327 WEST 30 STREET","MN",10001,-73.9966,40.7504,0
"327 WEST 35 STREET","MN",10001,-73.994,40.7535,0
"327 WEST 42 STREET","MN",10036,-73.9909,40.758,0
"327 WEST 57 STREET","MN",10019,-73.9841,40.7675,0
"327 WEST 87 STREET","MN",10024,-73.9784,40.7903,0
"327 WEST 88 STREET","MN",10024,-73.9779,40.7908,0
"327 WEST 89 STREET","MN",10024,-73.9776,40.7915,0
"3273 PARKSIDE PLACE","BX",10467,-73.8735,40.8756,0
"328 100 STREET","BK",11209,-74.0347,40.6131,0
"328 54 STREET","BK",11220,-74.0164,40.6449,1
"328 58 STREET","BK",11220,-74.0188,40.6427,1
"328 61 STREET","BK",11220,-74.0206,40.641,1
"328 8 AVENUE","MN",10001,-73.9965,40.7474,0
"328 BEEKMAN AVENUE","BX",10454,-73.9137,40.8084,0
"328 BLEECKER STREET","MN",10014,-74.0044,40.7333,1
"328 CHAUNCEY STREET","BK",11233,-73.9193,40.6813,1
"328 COLUMBUS AVENUE","MN",10023,-73.9773,40.7799,0
"328 COVERT STREET","BK",11237,-73.9052,40.6932,1
"328 EAST 106 STREET","MN",10029,-73.9415,40.7899,0
"328 EAST 11 STREET","MN",10003,-73.985,40.7296,0
"328 EAST 14 STREET","MN",10003,-73.9839,40.7316,0
"328 EAST 15 STREET","MN",10003,-73.9834,40.7324,0
"328 EAST 197 STREET","BX",10458,-73.889,40.8665,0
"328 EAST 34 STREET","MN",10016,-73.9746,40.744,0
"328 EAST 43 STREET","MN",10017,-73.9707,40.7498,0
"328 EAST 48 STREET","MN",10017,-73.9683,40.7529,0
"328 EAST 53 STREET","MN",10022,-73.9661,40.7561,0
"328 EAST 55 STREET","MN",10022,-73.9651,40.7573,0
"328 EAST 59 STREET","MN",10022,-73.9632,40.7599,0
"328 EAST 6 STREET","MN",10003,-73.9873,40.7266,0
"328 EAST 66 STREET","MN",10065,-73.9601,40.7643,0
"328 EAST 73 STREET","MN",10021,-73.9565,40.7687,0
"328 EAST 78 STREET","MN",10075,-73.9545,40.772,0
"328 EAST 84 STREET","MN",10028,-73.9517,40.7759,0
"328 EAST 85 STREET","MN",10028,-73.9512,40.7765,0
"328 EAST 89 STREET","MN",10128,-73.9489,40.779,0
"328 EAST 9 STREET","MN",10003,-73.9863,40.7285,0
"328 EAST 90 STREET","MN",10128,-73.9485,40.7796,0
"328 EAST 91 STREET","MN",10128,-73.9481,40.7802,0
"328 EAST 93 STREET","MN",10128,-73.9472,40.7815,0
"328 EAST 94 STREET","MN",10128,-73.9467,40.7821,0
"328 EAST 95 STREET","MN",10128,-73.9462,40.7828,0
"328 ELDERT STREET","BK",11237,-73.9063,40.6932,1
"328 MADISON STREET","BK",11216,-73.9453,40.6851,0
"328 PROSPECT AVENUE","BK",11215,-73.9877,40.6621,0
"328 STARR STREET","BK",11237,-73.9204,40.7075,0
"328 WEST 101 STREET","MN",10025,-73.972,40.7987,0
"328 WEST 108 STREET","MN",10025,-73.9687,40.8032,0
"328 WEST 12 STREET","MN",10014,-74.0066,40.7374,1
"328 WEST 15 STREET","MN",10011,-74.0034,40.7408,0
"328 WEST 17 STREET","MN",10011,-74.0025,40.742,0
"328 WEST 19 STREET","MN",10011,-74.0017,40.7432,0
"328 WEST 44 STREET","MN",10036,-73.9903,40.7589,0
"328 WEST 46 STREET","MN",10036,-73.9892,40.7601,0
"328 WEST 47 STREET","MN",10036,-73.9891,40.7608,0
"328 WEST 49 STREET","MN",10019,-73.9882,40.7621,0
"328 WEST 76 STREET","MN",10023,-73.984,40.7827,0
"328 WEST 77 STREET","MN",10024,-73.9834,40.7833,0
"328 WEST 83 STREET","MN",10024,-73.9807,40.7873,0
"328 WEST 85 STREET","MN",10024,-73.9796,40.7885,0
"328 WEST 88 STREET","MN",10024,-73.9783,40.7905,0
"328 WEST 89 STREET","MN",10024,-73.9779,40.7912,0
"328 WEST 96 STREET","MN",10025,-73.9746,40.7955,0
"3280 NOSTRAND AVENUE","BK",11229,-73.9429,40.6038,0
"3280 RESERVOIR OVAL EAST","BX",10467,-73.8771,40.876,0
"3280 ROCHAMBEAU AVENUE","BX",10467,-73.8804,40.8774,0
"3281 BROADWAY","MN",10027,-73.9568,40.8184,1
"3283 DECATUR AVENUE","BX",10467,-73.8742,40.8761,0
"3285 BROADWAY","MN",10027,-73.9567,40.8186,0
"3287 BROADWAY","MN",10027,-73.9567,40.8186,0
"3288 PERRY AVENUE","BX",10467,-73.8752,40.8768,0
"3288 RESERVOIR OVAL EAST","BX",10467,-73.8768,40.8761,0
"329 18 STREET","BK",11215,-73.9886,40.6615,0
"329 2 AVENUE","MN",10003,-73.9828,40.7359,0
"329 3 AVENUE","MN",10010,-73.9821,40.7397,0
"329 3 STREET","BK",11215,-73.9843,40.6736,0
"329 37 STREET","BK",11232,-74.0062,40.6547,0
"329 50 STREET","BK",11220,-74.0136,40.6473,0
"329 59 STREET","BK",11220,-74.019,40.6424,0
"329 68 STREET","BK",11220,-74.0247,40.6363,0
"329 93 STREET","BK",11209,-74.0319,40.6186,0
"329 AVENUE OF THE AMER","MN",10014,-74.0016,40.7314,0
"329 BLEECKER STREET","MN",10014,-74.0042,40.7336,1
"329 CANAL STREET","MN",10013,-74.003,40.7205,0
"329 EAST 10 STREET","MN",10009,-73.9805,40.7274,0
"329 EAST 12 STREET","MN",10003,-73.9845,40.7307,0
"329 EAST 13 STREET","MN",10003,-73.984,40.7313,0
"329 EAST 14 STREET","MN",10003,-73.9835,40.7321,0
"329 EAST 197 STREET","BX",10458,-73.8884,40.8666,0
"329 EAST 34 STREET","BK",11203,-73.9452,40.6488,1
"329 EAST 5 STREET","MN",10003,-73.9876,40.7264,0
"329 EAST 50 STREET","MN",10022,-73.9672,40.7546,0
"329 EAST 52 STREET","MN",10022,-73.9662,40.7558,1
"329 EAST 58 STREET","MN",10022,-73.9635,40.7597,0
"329 EAST 6 STREET","MN",10003,-73.987,40.727,0
"329 EAST 63 STREET","MN",10065,-73.961,40.7627,0
"329 EAST 75 STREET","MN",10021,-73.9554,40.7703,0
"329 EAST 83 STREET","MN",10028,-73.9515,40.7755,0
"329 EAST 88 STREET","MN",10128,-73.9492,40.7788,0
"329 EAST 89 STREET","MN",10128,-73.9486,40.7793,0
"329 EAST 92 STREET","MN",10128,-73.9474,40.7813,0
"329 EAST 94 STREET","MN",10128,-73.9464,40.7825,0
"329 FRANKLIN AVENUE","BK",11238,-73.9568,40.6882,0
"329 KOSCIUSZKO STREET","BK",11221,-73.9417,40.692,0
"329 LEXINGTON AVENUE","MN",10016,-73.9773,40.7493,1
"329 LINCOLN PLACE","BK",11238,-73.9652,40.6735,0
"329 MENAHAN STREET","BK",11237,-73.915,40.7007,0
"329 UNION STREET","BK",11231,-73.9947,40.6822,0
